Codigo	Armazem	Descricao
GERES99BJP	10	DINAMOMETRO PADRAO COM GANCHO DE 45 KGF
GERES99BJU	10	DISJUNTOR MONOFASICO 15A
GERES99BJW	01	DISJUNTOR TERMOMAG. C 25A 2P
GERES99BK8	01	DISPOSITIVO ANTI QUEDA CARTUCHO DAQC POLIAMIDA E FIBRA VIDRO
GERES99BK8	02	DISPOSITIVO ANTI QUEDA CARTUCHO DAQC POLIAMIDA E FIBRA VIDRO
GERES99BK8	06	DISPOSITIVO ANTI QUEDA CARTUCHO DAQC POLIAMIDA E FIBRA VIDRO
GERES99BK8	10	DISPOSITIVO ANTI QUEDA CARTUCHO DAQC POLIAMIDA E FIBRA VIDRO
GERES99BK8	14	DISPOSITIVO ANTI QUEDA CARTUCHO DAQC POLIAMIDA E FIBRA VIDRO
GERES99BK9	01	DISPOSITIVO PEGA BOBINA – SE4482 - SOLUCAO
GERES99BK9	06	DISPOSITIVO PEGA BOBINA – SE4482 - SOLUCAO
GERES99BK9	10	DISPOSITIVO PEGA BOBINA – SE4482 - SOLUCAO
GERES99BL1	01	ELO FUSIVEL 25K
GERES99BL2	01	ELO FUSIVEL 3H
GERES99BL3	10	ELO FUSIVEL 40K
GERES99BL8	01	ELO FUSIVEL DE DISTRIBUICAO 15KV 5H
GERES99BLD	01	ENCERADO LONA 3X2 - FIO 10
GERES99BLD	06	ENCERADO LONA 3X2 - FIO 10
GERES99BLD	10	ENCERADO LONA 3X2 - FIO 10
GERES99BLF	01	ENDURECEDOR P/ TINTA PU P/ RETHANE DHG SAYERLACK - 500ML
GERES99BLH	01	ENXO COM CABO
GERES99BLJ	01	ESCADA EXTENSIVEL FIBRA DE VIDRO 5.40X9.30M
GERES99BLK	01	ESCADA EXTENSIVEL FV REBITADA - 2,73X4,20M
GERES99BLK	06	ESCADA EXTENSIVEL FV REBITADA - 2,73X4,20M
GERES99BLK	10	ESCADA EXTENSIVEL FV REBITADA - 2,73X4,20M
GERES99BLM	01	ESCADA EXTENSIVEL FV REBITADA - 4,50X7,80M
GERES99BLM	06	ESCADA EXTENSIVEL FV REBITADA - 4,50X7,80M
GERES99BLM	10	ESCADA EXTENSIVEL FV REBITADA - 4,50X7,80M
GERES99BLN	01	ESCADA EXTENSIVEL FV REBITADA - 5,30X9,00M
GERES99BLN	05	ESCADA EXTENSIVEL FV REBITADA - 5,30X9,00M
GERES99BLN	06	ESCADA EXTENSIVEL FV REBITADA - 5,30X9,00M
GERES99BLN	10	ESCADA EXTENSIVEL FV REBITADA - 5,30X9,00M
GERES99BLP	10	ESCADA EXTENSIVEL FV VAZADA D - 5,73X9,90M
GERES99BLV	01	ESCOVA DE ACO COM ENCAIXE UNIVERSAL
GERES99BLW	01	ESCOVA DE ACO EM V PARA LIMPEZA DE CONDUTORES DE ALUMINIO
GERES99BLW	06	ESCOVA DE ACO EM V PARA LIMPEZA DE CONDUTORES DE ALUMINIO
GERES99BLW	10	ESCOVA DE ACO EM V PARA LIMPEZA DE CONDUTORES DE ALUMINIO
GERES99BM9	01	ESTICADOR BRACO CABO LV 7,87MM A 13,46MM (2 A 4/0)
GERES99BMC	01	ESTICADOR CABO ENERGIZADO LV 19,88-20,42MM - ( 397,5 MCM )
GERES99BMC	06	ESTICADOR CABO ENERGIZADO LV 19,88-20,42MM - ( 397,5 MCM )
GERES99BMC	10	ESTICADOR CABO ENERGIZADO LV 19,88-20,42MM - ( 397,5 MCM )
GERES99BME	01	ESTICADOR P CABO 7MM A 14MM TL 50 2A
GERES99BME	06	ESTICADOR P CABO 7MM A 14MM TL 50 2A
GERES99BME	10	ESTICADOR P CABO 7MM A 14MM TL 50 2A
GERES99BMF	01	ESTICADOR P CABOS 5 10MM
GERES99BMF	06	ESTICADOR P CABOS 5 10MM
GERES99BMF	10	ESTICADOR P CABOS 5 10MM
GERES99BMG	01	ESTICADOR P/ CABO 10-14MM
GERES99BMH	01	ESTICADOR P/ CABO 11,00 A 14,00MM C-50-2B
GERES99BMI	01	ESTICADOR P/ CABO 13,43MM A 18,80MM
GERES99BMN	01	ESTICADOR P/ CORDOALHA 3MM A 12MM - 44
GERES99BMN	06	ESTICADOR P/ CORDOALHA 3MM A 12MM - 44
GERES99BMN	10	ESTICADOR P/ CORDOALHA 3MM A 12MM - 44
GERES99BMO	01	ESTICADOR PARA CABO 13,46MM A 18,80MM
GERES99BMO	10	ESTICADOR PARA CABO 13,46MM A 18,80MM
GERES99BMU	01	ESTICADOR PARA CABO L.V 5,08 A 10,16 MM
GERES99BN0	01	ESTRIBO PARA MAO FRANCESA
GERES99BN0	10	ESTRIBO PARA MAO FRANCESA
GERES99BN4	01	ESTROPO DE ACO 7,93 MM 4090KG
GERES99BN7	01	ESTROPO DE NYLON C/ 2 ARGOLAS 1200MM X 5MM
GERES99BN7	06	ESTROPO DE NYLON C/ 2 ARGOLAS 1200MM X 5MM
GERES99BN7	10	ESTROPO DE NYLON C/ 2 ARGOLAS 1200MM X 5MM
GERES99BN8	01	ESTROPO DE NYLON C/ 2 ARGOLAS 500MM X 5MM
GERES99BN8	06	ESTROPO DE NYLON C/ 2 ARGOLAS 500MM X 5MM
GERES99BN8	10	ESTROPO DE NYLON C/ 2 ARGOLAS 500MM X 5MM
GERES99BNB	01	ESTROPO DE NYLON C/ 2 ARGOLAS 600MM REF. SQ716 CAP. 454KG
GERES99BNB	10	ESTROPO DE NYLON C/ 2 ARGOLAS 600MM REF. SQ716 CAP. 454KG
GERES99BNC	01	ESTROPO DE NYLON C/ 2 ARGOLAS 800MM X 5MM
GERES99BNC	06	ESTROPO DE NYLON C/ 2 ARGOLAS 800MM X 5MM
GERES99BNC	10	ESTROPO DE NYLON C/ 2 ARGOLAS 800MM X 5MM
GERES99BNF	01	FACA CURVA COM ISOLAMENTO 1000V - EDP
GERES99BNF	10	FACA CURVA COM ISOLAMENTO 1000V - EDP
GERES99BNI	01	FACAO 20 POLEGADAS C/ BAINHA
GERES99BNI	06	FACAO 20 POLEGADAS C/ BAINHA
GERES99BNI	10	FACAO 20 POLEGADAS C/ BAINHA
GERES99BNL	01	FAIXA REFLETIVA INFERIOR PARA CONE DE SINALIZACAO
GERES99BNL	10	FAIXA REFLETIVA INFERIOR PARA CONE DE SINALIZACAO
GERES99BNM	01	FAIXA REFLETIVA SUPERIOR PARA CONE DE SINALIZACAO
GERES99BNM	10	FAIXA REFLETIVA SUPERIOR PARA CONE DE SINALIZACAO
GERES99BNP	01	FERRAMENTA AMPACT COMPLETA BALA CARTUCHO METALICO KF-002 KRJ
GERES99BNP	02	FERRAMENTA AMPACT COMPLETA BALA CARTUCHO METALICO KF-002 KRJ
GERES99BNP	06	FERRAMENTA AMPACT COMPLETA BALA CARTUCHO METALICO KF-002 KRJ
GERES99BNP	10	FERRAMENTA AMPACT COMPLETA BALA CARTUCHO METALICO KF-002 KRJ
GERES99BNQ	01	FERRAMENTA AMPACT COMPLETA BALA P/ CARTUCHO METALICO
GERES99BNQ	03	FERRAMENTA AMPACT COMPLETA BALA P/ CARTUCHO METALICO
GERES99BNQ	05	FERRAMENTA AMPACT COMPLETA BALA P/ CARTUCHO METALICO
GERES99BNQ	06	FERRAMENTA AMPACT COMPLETA BALA P/ CARTUCHO METALICO
GERES99BNQ	10	FERRAMENTA AMPACT COMPLETA BALA P/ CARTUCHO METALICO
GERES99BNR	10	FERRAMENTA AMPACT MARTELO P/ CARTUCHO DE PLASTICO
GERES99BNR	14	FERRAMENTA AMPACT MARTELO P/ CARTUCHO DE PLASTICO
GERES99BNT	01	FILME STRETCH 500 X 0,025MM 200M
GERES99BNT	07	FILME STRETCH 500 X 0,025MM 200M
GERES99BNU	01	FILTRO P/ MASCARA RESPIRATORIA
GERES99BNU	07	FILTRO P/ MASCARA RESPIRATORIA
GERES99BO2	01	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 1500MM-USO-COL
GERES99BO2	02	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 1500MM-USO-COL
GERES99BO2	06	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 1500MM-USO-COL
GERES99BO2	10	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 1500MM-USO-COL
GERES99BO3	01	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 2000MM-USO-COL
GERES99BO3	02	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 2000MM-USO-COL
GERES99BO3	06	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 2000MM-USO-COL
GERES99BO3	10	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 2000MM-USO-COL
GERES99BO4	01	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 800 MM-USO-COL
GERES99BO4	10	FITA ANCORAGEM TRANSPOSICAO LINHA DE VIDA DE 800 MM-USO-COL
GERES99BO5	01	FITA DE ANCORAGEM 1500MM
GERES99BO6	01	FITA DE ANCORAGEM C/ OLHAL SQ 13120 22KN
GERES99BO9	14	FITA DE ANCORAGEM PARA DEGRAU DE ESCADA 1360 ABS 15KN
GERES99BOD	01	FITA DE SINALIZACAO PARA REBOBINADOR DE ALUMINIO
GERES99BOE	01	FITA EUREKA P/ ANCORAGEM DE ESCADA E LINHA DE VIDA
GERES99BOE	06	FITA EUREKA P/ ANCORAGEM DE ESCADA E LINHA DE VIDA
GERES99BOE	10	FITA EUREKA P/ ANCORAGEM DE ESCADA E LINHA DE VIDA
GERES99BOO	01	FREIO EDDY AUTOBLOCANTE DESCENSOR
GERES99BOO	02	FREIO EDDY AUTOBLOCANTE DESCENSOR
GERES99BOO	06	FREIO EDDY AUTOBLOCANTE DESCENSOR
GERES99BOO	10	FREIO EDDY AUTOBLOCANTE DESCENSOR
GERES99BOP	01	FURADEIRA DE IMPACTO 1/2 710W HP1630 220V MAKITA
GERES99BOP	05	FURADEIRA DE IMPACTO 1/2 710W HP1630 220V MAKITA
GERES99BOR	10	FURADEIRA GSB 13 RE PROFISSIONAL
GERES99BP1	14	MATRIZ DE 150MM P/ ALICATE HIDRAULICO Y35 KLAUKE - K-HP12043
GERES99BP6	01	GANCHO CORDA 227 DAN
GERES99BP6	06	GANCHO CORDA 227 DAN
GERES99BP6	10	GANCHO CORDA 227 DAN
GERES99BP7	14	MATRIZ DE 95MM P/ ALICATE HIDRAULICO Y35 KLAUKE - K-HP12043
GERES99BP9	01	GANCHO DE ANCORAGEM RETO ISOLADO
GERES99BP9	10	GANCHO DE ANCORAGEM RETO ISOLADO
GERES99BPG	06	GANCHO SUSPENSAO OLHAL ACO CARBONO COM76MM ABERT18MM
GERES99BPO	01	GARRA PEGA POSTE DE CONCRETO DUPLO T
GERES99BPP	01	GARRA TENAZ MULTI ANGULAR
GERES99BPP	07	GARRA TENAZ MULTI ANGULAR
GERES99BPR	01	GARRAFAO TERMICO 12L C/ TORNEIRA
GERES99BPR	06	GARRAFAO TERMICO 12L C/ TORNEIRA
GERES99BPR	10	GARRAFAO TERMICO 12L C/ TORNEIRA
GERES99BPS	01	GARRAFAO TERMICO 2,3L
GERES99BPS	10	GARRAFAO TERMICO 2,3L
GERES99BPU	01	GARRAFAO TERMICO 5L
GERES99BPU	06	GARRAFAO TERMICO 5L
GERES99BPU	10	GARRAFAO TERMICO 5L
GERES99BPV	01	GARRAFAO TERMICO 9L C/ TORNEIRA
GERES99BPV	10	GARRAFAO TERMICO 9L C/ TORNEIRA
GERES99BPY	01	GERADOR A GASOLINA 2 TEMPOS 220V - 1 KVA
GERES99BPY	07	GERADOR A GASOLINA 2 TEMPOS 220V - 1 KVA
GERES99BQ0	01	GRAB COM 4 CORRENTES PARA ELEVACAO DE TRANSFORMADOR
GERES99BQ3	01	GRAMPO DE ANCORAGEM P/ CABO COBERTO 240MM2
GERES99BQA	01	GRAMPO DE ATERRAMENTO AT
GERES99BQA	07	GRAMPO DE ATERRAMENTO AT
GERES99BQC	01	GRAMPO DE ATERRAMENTO RITZ P/ BY-PASS REF. RG3622-1
GERES99BQC	10	GRAMPO DE ATERRAMENTO RITZ P/ BY-PASS REF. RG3622-1
GERES99BQK	01	GRAMPO LINHA VIVA BR 120/ 50
GERES99BQZ	01	GUINCHO PORTATIL C/ CABO DE ACO CAPACIDADE DE 1250KG
GERES99BQZ	06	GUINCHO PORTATIL C/ CABO DE ACO CAPACIDADE DE 1250KG
GERES99BR7	10	HASTE DE TERRA ACO COBREADO 16X1200MM
GERES99BSB	01	JAQUETA AIRBAG PARA MOTOCICLISTA MOD 2020 TAM G
GERES99BSK	01	JG DE CHAVE ALLEN TIPO T DE 11MM A 19MM ISOLAMENTO 1000V
GERES99BSQ	01	JOELHEIRA MOTOQUEIRO 3 AMARRACOES 2 PANTURRILHA 1 JOELHO
GERES99BSQ	06	JOELHEIRA MOTOQUEIRO 3 AMARRACOES 2 PANTURRILHA 1 JOELHO
GERES99BSR	01	JOELHEIRA MOTOQUEIRO 3 AMARRACOES AMARRACAO SUPERIOR COXA
GERES99BSR	06	JOELHEIRA MOTOQUEIRO 3 AMARRACOES AMARRACAO SUPERIOR COXA
GERES99BSR	10	JOELHEIRA MOTOQUEIRO 3 AMARRACOES AMARRACAO SUPERIOR COXA
GERES99BT6	01	JUMPER TEMP. ISOL. C/ GRAMPO PROT. 15KV - 2 AWG - 200A - EDP
GERES99BT6	10	JUMPER TEMP. ISOL. C/ GRAMPO PROT. 15KV - 2 AWG - 200A - EDP
GERES99BTF	01	KIT RESGATE PARA CESTO AEREO
GERES99BTF	10	KIT RESGATE PARA CESTO AEREO
GERES99BTX	01	LACO PREF ROLDANA NEUTRO ISOLADO 50MM
GERES99BUE	01	LAMINA DE SERRA ACO
GERES99BUF	01	LAMINA PARA SERROTE DE PODA CURVO 12 POLEGADAS
GERES99BUG	01	LAMINA SERRA BS 1218 STARRET
GERES99BUG	06	LAMINA SERRA BS 1218 STARRET
GERES99BUG	10	LAMINA SERRA BS 1218 STARRET
GERES99BUH	01	LAMINA SERRA SABRE 100MM 4 BI-METAL 14-18 TPI MAKITA B-20454
GERES99BUH	10	LAMINA SERRA SABRE 100MM 4 BI-METAL 14-18 TPI MAKITA B-20454
GERES99BUI	01	LAMINA SERRA SABRE 100MM/ 4 BI-METAL 18 TPI MAKITA B-20404
GERES99BUI	10	LAMINA SERRA SABRE 100MM/ 4 BI-METAL 18 TPI MAKITA B-20404
GERES99BUJ	01	LAMINA SERRA SABRE 100MM/ 4 BI-METAL 6 TPI MAKITA B-20432
GERES99BUJ	10	LAMINA SERRA SABRE 100MM/ 4 BI-METAL 6 TPI MAKITA B-20432
GERES99BUV	01	LANTERNA 19 LEDS RECARREGAVEL TIPO HOLOFOTE
GERES99BUV	06	LANTERNA 19 LEDS RECARREGAVEL TIPO HOLOFOTE
GERES99BUV	10	LANTERNA 19 LEDS RECARREGAVEL TIPO HOLOFOTE
GERES99BUY	01	LANTERNA CILIBRIM TOCHA NAUTICA 820/12 V
GERES99BUY	06	LANTERNA CILIBRIM TOCHA NAUTICA 820/12 V
GERES99BUY	10	LANTERNA CILIBRIM TOCHA NAUTICA 820/12 V
GERES99BUZ	01	LANTERNA PARA CAPACETE - DP-7223A
GERES99BV0	01	LANTERNA TIPO CILIBRIM 12V LONGO ALCANCE - CAPIVARA C/ GARRA
GERES99BV3	01	LENCOL BORRACHA CLASSE 0 MANTA ISOLANTE BT 330 X 800 X 1 MM
GERES99BV5	01	LENCOL BORRACHA CLASSE 0 MANTA ISOLANTE BT 330X800X1,8MM
GERES99BV5	06	LENCOL BORRACHA CLASSE 0 MANTA ISOLANTE BT 330X800X1,8MM
GERES99BV5	08	LENCOL BORRACHA CLASSE 0 MANTA ISOLANTE BT 330X800X1,8MM
GERES99BV5	10	LENCOL BORRACHA CLASSE 0 MANTA ISOLANTE BT 330X800X1,8MM
GERES99BV6	01	LENCOL BORRACHA INTERICO LARANJA - CLASSE 4 - 35KV
GERES99BV8	01	LENCOL ISOL. BIP. DE BORRACHA 910 X 910MM CLASSE 4-36KV
GERES99BV8	10	LENCOL ISOL. BIP. DE BORRACHA 910 X 910MM CLASSE 4-36KV
GERES99BV9	01	LENCOL ISOL. INT. DE BORRACHA 910 X 910MM CLASSE 4-36KV
GERES99BV9	10	LENCOL ISOL. INT. DE BORRACHA 910 X 910MM CLASSE 4-36KV
GERES99BVA	01	LENCOL ISOLANTE 3 ENTALHES - CL 4 - TNT 36KV - EDP
GERES99BVA	10	LENCOL ISOLANTE 3 ENTALHES - CL 4 - TNT 36KV - EDP
GERES99BVC	01	LENCOL ISOLANTE 3 ENTALHES CL 4 - TNT 36KV - LARANJA
GERES99BVF	01	LENCOL ISOLANTE INTEIRICO - CLASSE 2 - TNT 17KV
GERES99BVG	01	LENCOL ISOLANTE SEMI-PARTIDO - CLASSE 2 - TNT 17KV
GERES99BVP	01	LIMA CHATA MURSA 8
GERES99BVS	01	LIMA FINA REDONDA S/CABO (200X4,0MM)
GERES99BVT	01	LIMA MEDIA ( 200 X 5,2 MM )
GERES99BVT	06	LIMA MEDIA ( 200 X 5,2 MM )
GERES99BVT	10	LIMA MEDIA ( 200 X 5,2 MM )
GERES99BVT	14	LIMA MEDIA ( 200 X 5,2 MM )
GERES99BVU	01	LOADBUSTER CHAVE LB 24,5KV 15KV-24,5KV CONTADOR AUTOM ESTOJO
GERES99BVU	05	LOADBUSTER CHAVE LB 24,5KV 15KV-24,5KV CONTADOR AUTOM ESTOJO
GERES99BVU	06	LOADBUSTER CHAVE LB 24,5KV 15KV-24,5KV CONTADOR AUTOM ESTOJO
GERES99BVU	10	LOADBUSTER CHAVE LB 24,5KV 15KV-24,5KV CONTADOR AUTOM ESTOJO
GERES99BVU	14	LOADBUSTER CHAVE LB 24,5KV 15KV-24,5KV CONTADOR AUTOM ESTOJO
GERES99BVV	01	LOADBUSTER CHAVE LB 34,5KV 24,5KV-34,5KV CONTADOR AUTOM ESTJ
GERES99BVV	03	LOADBUSTER CHAVE LB 34,5KV 24,5KV-34,5KV CONTADOR AUTOM ESTJ
GERES99BVV	05	LOADBUSTER CHAVE LB 34,5KV 24,5KV-34,5KV CONTADOR AUTOM ESTJ
GERES99BVV	06	LOADBUSTER CHAVE LB 34,5KV 24,5KV-34,5KV CONTADOR AUTOM ESTJ
GERES99BVV	14	LOADBUSTER CHAVE LB 34,5KV 24,5KV-34,5KV CONTADOR AUTOM ESTJ
GERES99BW4	01	LONA ENCERADO PARA CAMINHAO 3M X 2M
GERES99BW6	01	LONA TELA DE PROTECAO P/ CAMINHAO ( PODA ) 9M X 4M
GERES99BW7	01	LUBRIFICANTE WHITE LUB 300ML
GERES99BW7	06	LUBRIFICANTE WHITE LUB 300ML
GERES99BW7	10	LUBRIFICANTE WHITE LUB 300ML
GERES99BWB	01	LUMINARIA LEXA PARA LAMPADA DE 250W.
GERES99BWB	10	LUMINARIA LEXA PARA LAMPADA DE 250W.
GERES99BWE	01	LUMINARIA PUBLICA FECHADA 1X400W
GERES99BWK	01	LUVA BORRAC ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10,5
GERES99BWK	06	LUVA BORRAC ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10,5
GERES99BWK	10	LUVA BORRAC ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10,5
GERES99BWQ	01	LUVA BORRAC ISO CL 1 (TEN ENSAIO 10KV TEN USO 7,5KV) TAM 10
GERES99BWT	01	LUVA BORRAC ISO CL 1 (TEN ENSAIO 10KV TEN USO 7,5KV) TAM 9,5
GERES99BWU	01	LUVA BORRAC ISO CL 1 TEN ENSAIO 10KV TEN USO 7,5KV) TAM 10,5
GERES99BWV	01	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10
GERES99BWV	02	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10
GERES99BWV	06	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10
GERES99BWV	08	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10
GERES99BWV	10	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10
GERES99BWW	01	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10,5
GERES99BWW	06	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10,5
GERES99BWW	10	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 10,5
GERES99BWX	01	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 11
GERES99BWX	06	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 11
GERES99BWX	10	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 11
GERES99BWY	01	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 9,5
GERES99BWY	06	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 9,5
GERES99BWY	08	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 9,5
GERES99BWY	10	LUVA BORRAC ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM 9,5
GERES99BX5	01	LUVA BORRAC ISO CL 4 (TEN ENSAIO 40KV TEN USO 36KV) TAM 11
GERES99BX7	01	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10
GERES99BX7	02	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10
GERES99BX7	06	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10
GERES99BX7	08	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10
GERES99BX7	10	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 10
GERES99BX8	01	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 11
GERES99BX8	06	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 11
GERES99BX9	01	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9
GERES99BX9	06	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9
GERES99BX9	08	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9
GERES99BX9	10	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9
GERES99BX9	14	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9
GERES99BXA	01	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9,5
GERES99BXA	06	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9,5
GERES99BXA	10	LUVA BORRACHA ISO CL 0 (TEN ENSAIO 5KV TEN USO 1KV) TAM. 9,5
GERES99BXB	01	LUVA BORRACHA ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM. 9
GERES99BXB	06	LUVA BORRACHA ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM. 9
GERES99BXB	08	LUVA BORRACHA ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM. 9
GERES99BXB	10	LUVA BORRACHA ISO CL 2 (TEN ENSAIO 20KV TEN USO 17KV) TAM. 9
GERES99BXD	01	LUVA COBERTURA PUNHO 130MM ACAB AM TAM 11 (P/ LV BORR CL 2)
GERES99BXD	06	LUVA COBERTURA PUNHO 130MM ACAB AM TAM 11 (P/ LV BORR CL 2)
GERES99BXD	10	LUVA COBERTURA PUNHO 130MM ACAB AM TAM 11 (P/ LV BORR CL 2)
GERES99BXE	01	LUVA COBERTURA PUNHO 130MM ACAB VM TAM 11 (P/ LV BORR CL 0)
GERES99BXE	06	LUVA COBERTURA PUNHO 130MM ACAB VM TAM 11 (P/ LV BORR CL 0)
GERES99BXE	10	LUVA COBERTURA PUNHO 130MM ACAB VM TAM 11 (P/ LV BORR CL 0)
GERES99BXF	01	LUVA COBERTURA PUNHO 150MM ACAB LR TAM 11 (P/ LV BORR CL 4)
GERES99BXF	10	LUVA COBERTURA PUNHO 150MM ACAB LR TAM 11 (P/ LV BORR CL 4)
GERES99BXJ	01	LUVA DE ALGODAO, 4 FIOS
GERES99BXK	01	LUVA DE ALTA TEMPERATURA PARA COZINHA INDUSTRIAL
GERES99BXS	01	LUVA DE VAQUETA CANO LONGO 15 CM
GERES99BXS	10	LUVA DE VAQUETA CANO LONGO 15 CM
GERES99BXT	01	LUVA DE VAQUETA N10
GERES99BXT	06	LUVA DE VAQUETA N10
GERES99BXT	10	LUVA DE VAQUETA N10
GERES99BXV	01	LUVA DE VAQUETA N9
GERES99BXW	01	LUVA EM BORRACHA NITRILICA 33 CM
GERES99BXW	07	LUVA EM BORRACHA NITRILICA 33 CM
GERES99BXX	01	LUVA EM MALHA DE ACO
GERES99BXY	01	LUVA EMENDA CA 1/0
GERES99BXZ	01	LUVA EMENDA CA 2
GERES99BY0	01	LUVA EMENDA CA 4 25MM
GERES99BY1	01	LUVA EMENDA CAA 1/0
GERES99BY3	01	LUVA EMENDA CAA 4
GERES99BY5	06	LUVA GALV. 1
GERES99BY6	01	LUVA GALV. 1 1/2
GERES99BYC	01	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM G
GERES99BYC	02	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM G
GERES99BYC	10	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM G
GERES99BYD	01	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM GG
GERES99BYE	01	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM M
GERES99BYE	02	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM M
GERES99BYE	10	LUVA PARA MOTOQUEIRO (COM TOUCH) TAM M
GERES99BYF	01	LUVA PARA MOTOQUEIRO (SEM TOUCH) TAM G
GERES99BYH	01	LUVA PARA MOTOQUEIRO (SEM TOUCH) TAM M
GERES99BYJ	01	LUVA PARA MOTOQUEIRO (SEM TOUCH) TAM P
GERES99BYL	07	LUVA REDUCAO 50X40MM
GERES99BYM	01	LUVA SUEDINE CANO LONGO
GERES99BYM	06	LUVA SUEDINE CANO LONGO
GERES99BYM	10	LUVA SUEDINE CANO LONGO
GERES99BYN	01	MACACAO DE COMBATE A VESPEIRO
GERES99BYN	06	MACACAO DE COMBATE A VESPEIRO
GERES99BYN	10	MACACAO DE COMBATE A VESPEIRO
GERES99BYS	01	MANGA ISOLANTE CLASSE 0 TIPO 2 1000V
GERES99BYS	06	MANGA ISOLANTE CLASSE 0 TIPO 2 1000V
GERES99BYS	08	MANGA ISOLANTE CLASSE 0 TIPO 2 1000V
GERES99BYS	10	MANGA ISOLANTE CLASSE 0 TIPO 2 1000V
GERES99BYS	14	MANGA ISOLANTE CLASSE 0 TIPO 2 1000V
GERES99BYT	01	MANGA ISOLANTE CLASSE 2 TIPO 2 17000V
GERES99BYT	05	MANGA ISOLANTE CLASSE 2 TIPO 2 17000V
GERES99BYT	06	MANGA ISOLANTE CLASSE 2 TIPO 2 17000V
GERES99BYT	08	MANGA ISOLANTE CLASSE 2 TIPO 2 17000V
GERES99BYT	10	MANGA ISOLANTE CLASSE 2 TIPO 2 17000V
